nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency,R_Score,F_Score,M_Score,RFM_Total,Segment
C1841602223,351,1,2195798.47,2195798.47,455,4,3,4,11,Champions (핵심 VIP)
C1841606342,403,1,192303.31,192303.31,403,4,3,4,11,Champions (핵심 VIP)
C1841825862,354,1,276345.53,276345.53,452,4,3,4,11,Champions (핵심 VIP)
C1842209960,347,1,203618.5,203618.5,459,4,3,4,11,Champions (핵심 VIP)
C1842261113,372,1,607164.86,607164.86,434,4,3,4,11,Champions (핵심 VIP)
C1842446721,399,1,449428.59,449428.59,407,4,3,4,11,Champions (핵심 VIP)
C1842480341,417,4,1100193.5532016854,275048.38830042136,389,4,4,4,12,Champions (핵심 VIP)
C1842723440,397,1,294251.52,294251.52,409,4,3,4,11,Champions (핵심 VIP)
C1842864789,585,1,736226.95,736226.95,221,4,3,4,11,Champions (핵심 VIP)
C1842985046,394,1,384957.25,384957.25,412,4,3,4,11,Champions (핵심 VIP)
C1843624663,759,4,1405511.4929581985,351377.87323954963,47,4,4,4,12,Champions (핵심 VIP)
C1843967707,590,1,190040.1,190040.1,216,4,3,4,11,Champions (핵심 VIP)
C1844305285,371,1,606532.12,606532.12,435,4,3,4,11,Champions (핵심 VIP)
C1844370540,394,1,276253.03,276253.03,412,4,3,4,11,Champions (핵심 VIP)
C1845027531,299,5,904891.1504907402,180978.23009814805,507,3,4,4,11,Champions (핵심 VIP)
C1845129834,422,3,714088.0980682408,238029.36602274692,384,4,4,4,12,Champions (핵심 VIP)
C1845444958,377,1,253869.13,253869.13,429,4,3,4,11,Champions (핵심 VIP)
C1845796796,353,1,289255.52,289255.52,453,4,3,4,11,Champions (핵심 VIP)
C1845959833,397,1,1553560.97,1553560.97,409,4,3,4,11,Champions (핵심 VIP)
C1846311150,404,1,193339.91,193339.91,402,4,3,4,11,Champions (핵심 VIP)
C1846580543,372,1,287788.55,287788.55,434,4,3,4,11,Champions (핵심 VIP)
C1847616252,394,1,765741.79,765741.79,412,4,3,4,11,Champions (핵심 VIP)
C1847691554,567,1,344127.18,344127.18,239,4,3,4,11,Champions (핵심 VIP)
C1847990482,567,1,311880.82,311880.82,239,4,3,4,11,Champions (핵심 VIP)
C1848012241,566,1,280035.26,280035.26,240,4,3,4,11,Champions (핵심 VIP)
C1848087367,432,4,71933.07255098058,17983.268137745144,374,4,4,3,11,Champions (핵심 VIP)
C1848389178,398,1,965858.66,965858.66,408,4,3,4,11,Champions (핵심 VIP)
C1848508740,450,4,284629.4852057224,71157.3713014306,356,4,4,4,12,Champions (핵심 VIP)
C1848941007,400,1,246628.2,246628.2,406,4,3,4,11,Champions (핵심 VIP)
C1849229498,260,5,1237152.7724217554,247430.55448435107,546,3,4,4,11,Champions (핵심 VIP)
C184942881,454,5,1052488.8922787157,210497.77845574316,352,4,4,4,12,Champions (핵심 VIP)
C1849565163,360,1,199923.38,199923.38,446,4,3,4,11,Champions (핵심 VIP)
C1850528331,422,5,983376.241509793,196675.2483019586,384,4,4,4,12,Champions (핵심 VIP)
C1850820149,379,1,263322.11,263322.11,427,4,3,4,11,Champions (핵심 VIP)
C1850860687,354,1,380684.92,380684.92,452,4,3,4,11,Champions (핵심 VIP)
C1850988937,642,5,414105.76950698183,82821.15390139636,164,4,4,4,12,Champions (핵심 VIP)
C1851224762,377,1,237623.08,237623.08,429,4,3,4,11,Champions (핵심 VIP)
C1851258982,373,1,332592.37,332592.37,433,4,3,4,11,Champions (핵심 VIP)
C1851414444,255,4,1245775.8030737855,311443.9507684464,551,3,4,4,11,Champions (핵심 VIP)
C1851550843,372,1,575301.01,575301.01,434,4,3,4,11,Champions (핵심 VIP)
C185179125,352,1,267493.5,267493.5,454,4,3,4,11,Champions (핵심 VIP)
C1851904098,378,1,316105.89,316105.89,428,4,3,4,11,Champions (핵심 VIP)
C1852743162,565,5,55357.65590560378,11071.531181120756,241,4,4,3,11,Champions (핵심 VIP)
C1853228595,401,1,302683.62,302683.62,405,4,3,4,11,Champions (핵심 VIP)
C1853342542,401,1,215246.65,215246.65,405,4,3,4,11,Champions (핵심 VIP)
C1853799793,552,1,231040.43,231040.43,254,4,3,4,11,Champions (핵심 VIP)
C1853972827,404,5,503509.2874195342,100701.85748390683,402,4,4,4,12,Champions (핵심 VIP)
C1853974716,588,1,223483.52,223483.52,218,4,3,4,11,Champions (핵심 VIP)
C1854267152,394,1,844399.48,844399.48,412,4,3,4,11,Champions (핵심 VIP)
C1854279446,354,1,296150.06,296150.06,452,4,3,4,11,Champions (핵심 VIP)
C1854654582,394,5,2172779.4739746763,434555.89479493524,412,4,4,4,12,Champions (핵심 VIP)
C1854667763,380,1,821073.34,821073.34,426,4,3,4,11,Champions (핵심 VIP)
C1854779209,373,1,342038.83,342038.83,433,4,3,4,11,Champions (핵심 VIP)
C1855508938,251,5,1361882.2768322441,272376.45536644885,555,3,4,4,11,Champions (핵심 VIP)
C1855542266,375,5,283916.94136977626,56783.38827395525,431,4,4,4,12,Champions (핵심 VIP)
C1855606388,351,1,3085176.29,3085176.29,455,4,3,4,11,Champions (핵심 VIP)
C1855947267,538,1,1392337.38,1392337.38,268,4,3,4,11,Champions (핵심 VIP)
C1855984187,399,1,239549.06,239549.06,407,4,3,4,11,Champions (핵심 VIP)
C1856317842,356,1,297337.17,297337.17,450,4,3,4,11,Champions (핵심 VIP)
C1856354154,350,3,561768.6293008788,187256.20976695963,456,4,4,4,12,Champions (핵심 VIP)
C1856369339,522,1,242777.14,242777.14,284,4,3,4,11,Champions (핵심 VIP)
C1856490708,406,1,326795.55,326795.55,400,4,3,4,11,Champions (핵심 VIP)
C185663981,371,1,225768.54,225768.54,435,4,3,4,11,Champions (핵심 VIP)
C1856650571,352,1,468783.96,468783.96,454,4,3,4,11,Champions (핵심 VIP)
C1856699617,445,3,505318.9185718123,168439.63952393743,361,4,4,4,12,Champions (핵심 VIP)
C1856702853,351,1,285112.96,285112.96,455,4,3,4,11,Champions (핵심 VIP)
C1856734768,379,1,265122.42,265122.42,427,4,3,4,11,Champions (핵심 VIP)
C1856906842,526,3,162964.65305815748,54321.55101938583,280,4,4,3,11,Champions (핵심 VIP)
C1856951483,397,1,234164.46,234164.46,409,4,3,4,11,Champions (핵심 VIP)
C1856999341,297,5,3156582.951205325,631316.590241065,509,3,4,4,11,Champions (핵심 VIP)
C1857166590,347,1,372341.17,372341.17,459,4,3,4,11,Champions (핵심 VIP)
C185743163,355,1,509249.81,509249.81,451,4,3,4,11,Champions (핵심 VIP)
C1857446554,347,1,458128.57,458128.57,459,4,3,4,11,Champions (핵심 VIP)
C1857718149,348,1,687967.76,687967.76,458,4,3,4,11,Champions (핵심 VIP)
C1857740378,566,1,192126.39,192126.39,240,4,3,4,11,Champions (핵심 VIP)
C1858026032,396,5,185985.6592879973,37197.13185759946,410,4,4,3,11,Champions (핵심 VIP)
C1858079197,396,1,1753877.94,1753877.94,410,4,3,4,11,Champions (핵심 VIP)
C1858576067,395,1,508766.42,508766.42,411,4,3,4,11,Champions (핵심 VIP)
C1858809262,522,1,264066.92,264066.92,284,4,3,4,11,Champions (핵심 VIP)
C1858918311,349,1,223867.41,223867.41,457,4,3,4,11,Champions (핵심 VIP)
C1859191696,299,5,219573.1857999064,43914.637159981285,507,3,4,4,11,Champions (핵심 VIP)
C185923646,450,5,2094600.3309339632,418920.0661867926,356,4,4,4,12,Champions (핵심 VIP)
C1859927467,371,4,1014541.4359462705,253635.35898656762,435,4,4,4,12,Champions (핵심 VIP)
C1860326804,396,1,361445.51,361445.51,410,4,3,4,11,Champions (핵심 VIP)
C1860548381,381,1,322889.56,322889.56,425,4,3,4,11,Champions (핵심 VIP)
C1860630991,347,1,1210236.68,1210236.68,459,4,3,4,11,Champions (핵심 VIP)
C1860869566,404,1,428745.53,428745.53,402,4,3,4,11,Champions (핵심 VIP)
C1861118269,402,3,446585.66409392084,148861.88803130694,404,4,4,4,12,Champions (핵심 VIP)
C1861557557,349,1,587156.69,587156.69,457,4,3,4,11,Champions (핵심 VIP)
C1861890932,351,1,746838.87,746838.87,455,4,3,4,11,Champions (핵심 VIP)
C1862000967,251,5,318349.5913357263,63669.918267145265,555,3,4,4,11,Champions (핵심 VIP)
C1862328014,398,1,463814.35,463814.35,408,4,3,4,11,Champions (핵심 VIP)
C1862489526,348,1,378128.84,378128.84,458,4,3,4,11,Champions (핵심 VIP)
C1862610786,401,1,192188.37,192188.37,405,4,3,4,11,Champions (핵심 VIP)
C1862706285,377,1,193176.87,193176.87,429,4,3,4,11,Champions (핵심 VIP)
C1862772262,465,5,46127.07001860492,9225.414003720984,341,4,4,3,11,Champions (핵심 VIP)
C1862801634,380,1,1219812.24,1219812.24,426,4,3,4,11,Champions (핵심 VIP)
C1862870309,379,5,1407676.4369281235,281535.2873856247,427,4,4,4,12,Champions (핵심 VIP)
C1862950917,352,1,850669.24,850669.24,454,4,3,4,11,Champions (핵심 VIP)
C1863182512,443,1,1591263.43,1591263.43,363,4,3,4,11,Champions (핵심 VIP)
C1863284698,596,1,192213.69,192213.69,210,4,3,4,11,Champions (핵심 VIP)
C1863669691,300,4,628312.8160107259,157078.20400268148,506,3,4,4,11,Champions (핵심 VIP)
C186380779,476,1,210225.09,210225.09,330,4,3,4,11,Champions (핵심 VIP)
C1864643635,565,1,208976.33,208976.33,241,4,3,4,11,Champions (핵심 VIP)
C1864654143,379,1,795714.83,795714.83,427,4,3,4,11,Champions (핵심 VIP)
C1864776707,354,1,7254286.29,7254286.29,452,4,3,4,11,Champions (핵심 VIP)
C1864891535,373,1,342768.95,342768.95,433,4,3,4,11,Champions (핵심 VIP)
C1865258466,351,1,323072.99,323072.99,455,4,3,4,11,Champions (핵심 VIP)
C1865413595,466,4,446720.9326409103,111680.23316022758,340,4,4,4,12,Champions (핵심 VIP)
C1865733063,426,4,1117273.692511068,279318.423127767,380,4,4,4,12,Champions (핵심 VIP)
C186611825,349,3,546704.9551124542,182234.98503748476,457,4,4,4,12,Champions (핵심 VIP)
C1866537850,379,4,989531.1094474648,247382.7773618662,427,4,4,4,12,Champions (핵심 VIP)
C18665473,399,1,457983.64,457983.64,407,4,3,4,11,Champions (핵심 VIP)
C1866563466,379,5,571260.3260164298,114252.06520328597,427,4,4,4,12,Champions (핵심 VIP)
C1867117052,424,5,8444496.867211577,1688899.3734423153,382,4,4,4,12,Champions (핵심 VIP)
C1867123285,353,1,204947.85,204947.85,453,4,3,4,11,Champions (핵심 VIP)
C1867164432,690,1,324601.4,324601.4,116,4,3,4,11,Champions (핵심 VIP)
C1867582447,356,1,192181.15,192181.15,450,4,3,4,11,Champions (핵심 VIP)
C1867594152,522,1,485483.05,485483.05,284,4,3,4,11,Champions (핵심 VIP)
C186766475,402,1,656545.21,656545.21,404,4,3,4,11,Champions (핵심 VIP)
C1868292415,356,1,814836.1,814836.1,450,4,3,4,11,Champions (핵심 VIP)
C1868363425,401,5,97297.18322846742,19459.436645693484,405,4,4,3,11,Champions (핵심 VIP)
C1868387890,401,1,427031.17,427031.17,405,4,3,4,11,Champions (핵심 VIP)
C1868814695,522,1,248416.98,248416.98,284,4,3,4,11,Champions (핵심 VIP)
C1868991649,709,1,273823.74,273823.74,97,4,3,4,11,Champions (핵심 VIP)
C1869078155,373,1,338198.57,338198.57,433,4,3,4,11,Champions (핵심 VIP)
C1869638886,426,4,59816.789983501,14954.19749587525,380,4,4,3,11,Champions (핵심 VIP)
C1869642237,396,1,257327.21,257327.21,410,4,3,4,11,Champions (핵심 VIP)
C186985933,396,1,267094.67,267094.67,410,4,3,4,11,Champions (핵심 VIP)
C1869920647,356,5,1045927.2043603858,209185.44087207716,450,4,4,4,12,Champions (핵심 VIP)
C1870192780,403,4,882210.039891971,220552.50997299276,403,4,4,4,12,Champions (핵심 VIP)
C1870409055,393,1,644543.17,644543.17,413,4,3,4,11,Champions (핵심 VIP)
C1870660704,644,3,1440098.7082391426,480032.90274638083,162,4,4,4,12,Champions (핵심 VIP)
C1870687852,393,1,353883.53,353883.53,413,4,3,4,11,Champions (핵심 VIP)
C1870693327,672,1,377080.14,377080.14,134,4,3,4,11,Champions (핵심 VIP)
C1871196477,349,1,236282.04,236282.04,457,4,3,4,11,Champions (핵심 VIP)
C1871226511,399,1,217524.82,217524.82,407,4,3,4,11,Champions (핵심 VIP)
C1871258663,446,4,236559.03386743699,59139.758466859246,360,4,4,4,12,Champions (핵심 VIP)
C187141285,667,5,201139.26949276082,40227.853898552166,139,4,4,4,12,Champions (핵심 VIP)
C1871797086,350,1,517175.38,517175.38,456,4,3,4,11,Champions (핵심 VIP)
C1871948207,690,1,225755.36,225755.36,116,4,3,4,11,Champions (핵심 VIP)
C1872429567,402,1,435464.39,435464.39,404,4,3,4,11,Champions (핵심 VIP)
C1872534053,257,5,887439.8760036853,177487.97520073707,549,3,4,4,11,Champions (핵심 VIP)
C1872852600,399,1,301326.02,301326.02,407,4,3,4,11,Champions (핵심 VIP)
C1872894575,351,1,240632.91,240632.91,455,4,3,4,11,Champions (핵심 VIP)
C1873090076,373,1,242603.66,242603.66,433,4,3,4,11,Champions (핵심 VIP)
C1873168539,661,1,430965.23,430965.23,145,4,3,4,11,Champions (핵심 VIP)
C1873231205,357,4,185233.528724924,46308.382181231,449,4,4,3,11,Champions (핵심 VIP)
C1873382948,467,1,636942.02,636942.02,339,4,3,4,11,Champions (핵심 VIP)
C1873708292,350,1,263777.5,263777.5,456,4,3,4,11,Champions (핵심 VIP)
C1873719055,349,5,424678.3460327278,84935.66920654556,457,4,4,4,12,Champions (핵심 VIP)
C1873833027,422,3,300230.14220280503,100076.71406760167,384,4,4,4,12,Champions (핵심 VIP)
C1874212655,492,5,1836876.906506201,367375.3813012402,314,4,4,4,12,Champions (핵심 VIP)
C1874751090,397,1,359828.26,359828.26,409,4,3,4,11,Champions (핵심 VIP)
C1874951604,624,1,10000000.0,10000000.0,182,4,3,4,11,Champions (핵심 VIP)
C1875147214,517,1,194709.58,194709.58,289,4,3,4,11,Champions (핵심 VIP)
C1875525411,403,1,290088.67,290088.67,403,4,3,4,11,Champions (핵심 VIP)
C1875595082,473,4,508321.0830240429,127080.27075601072,333,4,4,4,12,Champions (핵심 VIP)
C1875633077,402,4,842211.9563385071,210552.98908462678,404,4,4,4,12,Champions (핵심 VIP)
C1875677545,347,1,711698.09,711698.09,459,4,3,4,11,Champions (핵심 VIP)
C1875698833,251,3,243836.95948431833,81278.98649477278,555,3,4,4,11,Champions (핵심 VIP)
C187634699,348,1,4178268.05,4178268.05,458,4,3,4,11,Champions (핵심 VIP)
C187656832,384,1,202912.8,202912.8,422,4,3,4,11,Champions (핵심 VIP)
C1876623850,324,3,353740.5280964599,117913.50936548664,482,3,4,4,11,Champions (핵심 VIP)
C1876819152,351,4,1074371.7564493928,268592.9391123482,455,4,4,4,12,Champions (핵심 VIP)
C1876821523,402,5,1248658.2356475736,249731.64712951472,404,4,4,4,12,Champions (핵심 VIP)
C1877077002,398,1,212927.06,212927.06,408,4,3,4,11,Champions (핵심 VIP)
C18771241,427,3,619120.782797503,206373.59426583434,379,4,4,4,12,Champions (핵심 VIP)
C1877567498,377,1,244650.81,244650.81,429,4,3,4,11,Champions (핵심 VIP)
C1877665965,514,1,5340297.63,5340297.63,292,4,3,4,11,Champions (핵심 VIP)
C1877798052,471,1,305067.19,305067.19,335,4,3,4,11,Champions (핵심 VIP)
C1878228643,396,1,258322.73,258322.73,410,4,3,4,11,Champions (핵심 VIP)
C1878452003,351,1,485673.32,485673.32,455,4,3,4,11,Champions (핵심 VIP)
C1878537541,348,1,276055.1,276055.1,458,4,3,4,11,Champions (핵심 VIP)
C1878714023,351,1,286397.38,286397.38,455,4,3,4,11,Champions (핵심 VIP)
C1878775014,356,1,296537.55,296537.55,450,4,3,4,11,Champions (핵심 VIP)
C1878802455,347,1,3498161.12,3498161.12,459,4,3,4,11,Champions (핵심 VIP)
C1879218674,545,1,365277.99,365277.99,261,4,3,4,11,Champions (핵심 VIP)
C1879324344,399,1,518602.74,518602.74,407,4,3,4,11,Champions (핵심 VIP)
C1879725124,522,1,196496.64,196496.64,284,4,3,4,11,Champions (핵심 VIP)
C1879999801,370,1,1770471.82,1770471.82,436,4,3,4,11,Champions (핵심 VIP)
C1880125202,377,1,288232.0,288232.0,429,4,3,4,11,Champions (핵심 VIP)
C1880166575,596,1,258392.83,258392.83,210,4,3,4,11,Champions (핵심 VIP)
C1880527206,524,1,200787.64,200787.64,282,4,3,4,11,Champions (핵심 VIP)
C188057961,393,1,342265.73,342265.73,413,4,3,4,11,Champions (핵심 VIP)
C1880635242,371,1,1658413.33,1658413.33,435,4,3,4,11,Champions (핵심 VIP)
C1880649825,350,1,213041.67,213041.67,456,4,3,4,11,Champions (핵심 VIP)
C1880765972,369,1,825201.54,825201.54,437,4,3,4,11,Champions (핵심 VIP)
C1880887605,396,1,195873.42,195873.42,410,4,3,4,11,Champions (핵심 VIP)
C1880991701,374,3,122397.63966848489,40799.21322282829,432,4,4,3,11,Champions (핵심 VIP)
C1881196058,546,1,512721.8,512721.8,260,4,3,4,11,Champions (핵심 VIP)
C1881228864,426,1,192394.5,192394.5,380,4,3,4,11,Champions (핵심 VIP)
C1881478714,370,1,193504.47,193504.47,436,4,3,4,11,Champions (핵심 VIP)
C1881680060,374,1,261124.16,261124.16,432,4,3,4,11,Champions (핵심 VIP)
C1882001556,397,3,50963.282973907015,16987.760991302337,409,4,4,3,11,Champions (핵심 VIP)
C1882164924,408,1,271481.79,271481.79,398,4,3,4,11,Champions (핵심 VIP)
C1882172302,426,1,192206.48,192206.48,380,4,3,4,11,Champions (핵심 VIP)
C1882246393,259,3,487878.3906608379,162626.1302202793,547,3,4,4,11,Champions (핵심 VIP)
C1882472803,476,1,404597.66,404597.66,330,4,3,4,11,Champions (핵심 VIP)
C1882699758,375,1,452893.61,452893.61,431,4,3,4,11,Champions (핵심 VIP)
C188285309,302,3,1082089.9177776005,360696.63925920014,504,3,4,4,11,Champions (핵심 VIP)
C188286373,476,5,158921.99005981503,31784.398011963007,330,4,4,3,11,Champions (핵심 VIP)
C1882916134,278,4,426840.1093569046,106710.02733922614,528,3,4,4,11,Champions (핵심 VIP)
C1883000402,398,1,1711916.88,1711916.88,408,4,3,4,11,Champions (핵심 VIP)
C1883176987,398,1,406342.14,406342.14,408,4,3,4,11,Champions (핵심 VIP)
C1883383985,378,1,278707.46,278707.46,428,4,3,4,11,Champions (핵심 VIP)
C188338672,397,1,493531.97,493531.97,409,4,3,4,11,Champions (핵심 VIP)
C1883470936,374,1,351513.02,351513.02,432,4,3,4,11,Champions (핵심 VIP)
C1883514875,396,1,322507.91,322507.91,410,4,3,4,11,Champions (핵심 VIP)
C1883623812,307,4,369466.5410966271,92366.63527415677,499,3,4,4,11,Champions (핵심 VIP)
C1883759696,498,5,44470.69762156742,8894.139524313485,308,4,4,3,11,Champions (핵심 VIP)
C188376064,349,1,1456299.72,1456299.72,457,4,3,4,11,Champions (핵심 VIP)
C1883986379,384,1,357393.4,357393.4,422,4,3,4,11,Champions (핵심 VIP)
C1884038231,522,1,330964.1,330964.1,284,4,3,4,11,Champions (핵심 VIP)
C1884098025,371,1,364529.07,364529.07,435,4,3,4,11,Champions (핵심 VIP)
C1884158642,673,1,264804.84,264804.84,133,4,3,4,11,Champions (핵심 VIP)
C1885190479,594,1,269658.67,269658.67,212,4,3,4,11,Champions (핵심 VIP)
C188537525,380,1,387644.88,387644.88,426,4,3,4,11,Champions (핵심 VIP)
C1885471475,350,1,1173707.47,1173707.47,456,4,3,4,11,Champions (핵심 VIP)
C1886479821,408,1,470371.29,470371.29,398,4,3,4,11,Champions (핵심 VIP)
C1886515316,687,1,205530.4,205530.4,119,4,3,4,11,Champions (핵심 VIP)
C1886694474,373,1,942529.24,942529.24,433,4,3,4,11,Champions (핵심 VIP)
C1887226747,347,5,2124865.3317184276,424973.0663436855,459,4,4,4,12,Champions (핵심 VIP)
C1887250073,592,1,243650.64,243650.64,214,4,3,4,11,Champions (핵심 VIP)
C1887489453,324,3,985135.5965374114,328378.53217913717,482,3,4,4,11,Champions (핵심 VIP)
C1887509186,395,5,76633.34382815205,15326.66876563041,411,4,4,3,11,Champions (핵심 VIP)
C1887765434,382,1,306346.34,306346.34,424,4,3,4,11,Champions (핵심 VIP)
C1887857691,258,3,1418203.7978190111,472734.5992730037,548,3,4,4,11,Champions (핵심 VIP)
C18881488,299,4,519647.52477275854,129911.88119318963,507,3,4,4,11,Champions (핵심 VIP)
C1888225854,400,1,1742129.99,1742129.99,406,4,3,4,11,Champions (핵심 VIP)
C188830896,396,1,400887.28,400887.28,410,4,3,4,11,Champions (핵심 VIP)
C188832162,329,4,1082842.3224301995,270710.58060754987,477,3,4,4,11,Champions (핵심 VIP)
C188849831,546,1,237377.69,237377.69,260,4,3,4,11,Champions (핵심 VIP)
C1888773493,403,1,743620.13,743620.13,403,4,3,4,11,Champions (핵심 VIP)
C1888919476,474,1,1069730.89,1069730.89,332,4,3,4,11,Champions (핵심 VIP)
C1888961466,588,1,474942.52,474942.52,218,4,3,4,11,Champions (핵심 VIP)
C1889033822,645,5,71603.39694792111,14320.679389584222,161,4,4,3,11,Champions (핵심 VIP)
C1889042934,404,1,235874.97,235874.97,402,4,3,4,11,Champions (핵심 VIP)
C1889139491,282,5,713569.492422605,142713.89848452102,524,3,4,4,11,Champions (핵심 VIP)
C1889318604,404,1,247763.89,247763.89,402,4,3,4,11,Champions (핵심 VIP)
C1889389863,381,1,297061.29,297061.29,425,4,3,4,11,Champions (핵심 VIP)
C1889547836,405,1,320931.6,320931.6,401,4,3,4,11,Champions (핵심 VIP)
C1889901787,359,1,10000000.0,10000000.0,447,4,3,4,11,Champions (핵심 VIP)
C1889924041,283,4,934067.2270704681,233516.80676761703,523,3,4,4,11,Champions (핵심 VIP)
C1889924725,370,1,229211.85,229211.85,436,4,3,4,11,Champions (핵심 VIP)
C1890038675,402,1,405336.58,405336.58,404,4,3,4,11,Champions (핵심 VIP)
C1890321370,373,1,419927.92,419927.92,433,4,3,4,11,Champions (핵심 VIP)
