nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency
C111189208,380,1,100642.35,100642.35,426
C1111899839,350,1,3823.61,3823.61,456
C1111902228,63,1,11909.134738039107,11909.134738039107,743
C1111919001,13,0,0.0,0.0,793
C1111938006,395,1,91910.62,91910.62,411
C1111950637,350,1,254338.98,254338.98,456
C1111953859,394,1,17399.94,17399.94,412
C1111976942,255,1,52386.52,52386.52,551
C1111980,209,1,300549.15,300549.15,597
C1111980612,495,1,53388.29,53388.29,311
C1111980742,36,0,0.0,0.0,770
C1112031526,403,1,245415.76,245415.76,403
C1112056792,306,1,14715.63,14715.63,500
C1112072061,471,1,14412.21,14412.21,335
C1112084598,330,1,384405.98,384405.98,476
C1112127718,227,1,33735.62,33735.62,579
C1112128218,92,2,135123.20034266126,67561.60017133063,714
C1112146192,394,1,35026.21,35026.21,412
C1112186510,207,1,121127.47,121127.47,599
C1112191327,211,1,6066.24,6066.24,595
C1112265351,205,1,754998.57,754998.57,601
C1112269891,304,1,357124.24,357124.24,502
C1112277537,178,1,8377.04,8377.04,628
C1112299438,231,1,12220.28,12220.28,575
C1112314341,204,1,92781.43,92781.43,602
C1112317288,136,1,178501.04,178501.04,670
C1112328425,236,1,189.75,189.75,570
C1112329454,347,1,28379.26,28379.26,459
C1112342945,330,1,90187.15,90187.15,476
C1112370464,356,1,134928.99,134928.99,450
C1112373080,182,1,2578.96,2578.96,624
C1112454471,259,1,2204.52,2204.52,547
C1112468727,381,1,46064.63,46064.63,425
C1112469438,329,1,26521.37,26521.37,477
C1112557449,311,1,6436.42,6436.42,495
C1112584385,7,0,0.0,0.0,799
C1112597030,351,1,127828.02,127828.02,455
C1112644702,374,1,24401.09,24401.09,432
C1112696994,183,1,18039.35,18039.35,623
C1112703225,133,3,20164.14580480437,6721.3819349347905,673
C1112741702,599,1,1371.85,1371.85,207
C1112746823,355,1,75972.47,75972.47,451
C1112790324,379,1,220071.18,220071.18,427
C1112796210,378,1,285123.55,285123.55,428
C1112844355,330,1,8226.13,8226.13,476
C1112857885,164,1,262202.26,262202.26,642
C1112863890,403,1,73318.59,73318.59,403
C1112866569,306,1,293098.08,293098.08,500
C1112876763,330,1,95023.69,95023.69,476
C111289322,327,1,63857.12,63857.12,479
C1112895334,229,1,6509.68,6509.68,577
C1112934111,15,0,0.0,0.0,791
C1112979648,373,1,1031.96,1031.96,433
C1113008838,131,1,95729.01,95729.01,675
C1113043548,238,1,2052.85,2052.85,568
C1113057525,135,1,65616.25,65616.25,671
C1113062664,402,1,319025.78,319025.78,404
C1113086913,162,1,165788.33,165788.33,644
C1113100695,259,1,47664.65,47664.65,547
C1113115795,20,0,0.0,0.0,786
C1113119971,528,1,9729.3,9729.3,278
C1113151632,374,1,79281.89,79281.89,432
C1113165356,160,1,11434.13,11434.13,646
C1113178386,187,1,145358.09,145358.09,619
C111319281,324,1,561.79,561.79,482
C1113193689,405,1,13287.95,13287.95,401
C1113212341,311,1,23031.15,23031.15,495
C1113231316,256,1,84737.57,84737.57,550
C1113243172,378,1,164851.26,164851.26,428
C1113243899,346,1,98996.95,98996.95,460
C1113276524,226,1,280895.91,280895.91,580
C1113301794,139,1,24479.12,24479.12,667
C1113304200,325,1,600010.03,600010.03,481
C1113325423,207,1,334260.46,334260.46,599
C1113357552,184,1,81161.5,81161.5,622
C1113378520,354,1,85680.08,85680.08,452
C1113383281,332,1,193864.06,193864.06,474
C111339175,255,1,40101.95,40101.95,551
C1113424988,203,1,17098.14,17098.14,603
C1113426208,305,1,381658.35,381658.35,501
C1113432849,330,1,19272.84,19272.84,476
C1113447624,80,1,11220.821213294445,11220.821213294445,726
C1113448802,212,1,12369.72,12369.72,594
C1113473783,237,1,11535.44,11535.44,569
C1113493193,355,1,549238.82,549238.82,451
C1113503102,407,1,1336.94,1336.94,399
C1113508383,188,1,45993.85,45993.85,618
C1113556267,185,1,74696.87,74696.87,621
C1113559218,16,0,0.0,0.0,790
C1113582487,323,1,98863.61,98863.61,483
C1113590872,324,1,363509.79,363509.79,482
C1113600135,255,1,6662.87,6662.87,551
C1113612286,397,1,47018.72,47018.72,409
C1113665950,608,1,7475.16,7475.16,198
C1113669396,20,0,0.0,0.0,786
C1113693124,138,1,477623.37,477623.37,668
C1113694120,355,1,8581.34,8581.34,451
C111370115,308,1,218760.25,218760.25,498
C1113726864,43,0,0.0,0.0,763
C1113738247,42,0,0.0,0.0,764
C1113759873,353,1,206888.87,206888.87,453
C1113776793,301,1,68225.87,68225.87,505
C1113785637,188,1,786750.92,786750.92,618
C1113789496,329,1,121997.08,121997.08,477
C1113813111,286,1,265479.09,265479.09,520
C1113864332,306,1,453660.35,453660.35,500
C1113892393,346,1,235047.53,235047.53,460
C1113930344,160,1,207759.22,207759.22,646
C1113953401,305,1,14636.87,14636.87,501
C1113956860,204,1,203858.91,203858.91,602
C1113969575,160,1,247284.48,247284.48,646
C1113983191,274,1,497717.43,497717.43,532
C1113995002,191,1,115867.11,115867.11,615
C1114001005,17,0,0.0,0.0,789
C1114055251,332,1,1232.87,1232.87,474
C1114069974,132,1,9253.62,9253.62,674
C1114084490,44,0,0.0,0.0,762
C1114089584,230,1,20534.45,20534.45,576
C1114145312,379,1,64462.3,64462.3,427
C1114166447,9,0,0.0,0.0,797
C1114189946,350,1,28031.54,28031.54,456
C1114199930,298,1,15077.33,15077.33,508
C1114213196,286,1,3973.25,3973.25,520
C1114242819,8,0,0.0,0.0,798
C1114267782,471,1,151631.59,151631.59,335
C1114277054,260,1,46939.37,46939.37,546
C1114290379,353,1,5126.02,5126.02,453
C111429843,204,1,4368.04,4368.04,602
C1114311787,347,1,30168.72,30168.72,459
C1114353716,178,1,8276.04,8276.04,628
C1114358416,403,1,77841.54,77841.54,403
C1114389210,307,1,8995.69,8995.69,499
C1114389780,256,1,12448.95,12448.95,550
C111443304,186,1,14849.2,14849.2,620
C1114477946,136,1,76631.82,76631.82,670
C1114501459,297,1,43719.5,43719.5,509
C1114521925,15,0,0.0,0.0,791
C1114540203,187,1,10211.67,10211.67,619
C1114548181,399,1,247402.11,247402.11,407
C1114559913,307,1,1559.4,1559.4,499
C1114563704,348,1,26822.81,26822.81,458
C1114586820,331,1,42531.37,42531.37,475
C1114647949,9,0,0.0,0.0,797
C1114705222,348,1,30509.95,30509.95,458
C1114743901,21,0,0.0,0.0,785
C1114750995,258,3,368124.2701823567,122708.09006078557,548
C1114771848,374,1,87288.65,87288.65,432
C1114789148,138,1,31265.73,31265.73,668
C1114796969,13,0,0.0,0.0,793
C1114861512,739,3,31578.19306939526,10526.064356465087,67
C111486580,394,1,263337.81,263337.81,412
C1114875400,282,1,584.94,584.94,524
C1114881054,250,1,268182.46,268182.46,556
C1114894186,332,1,158734.05,158734.05,474
C1114894956,235,1,283614.93,283614.93,571
C1114903583,178,1,4971.56,4971.56,628
C1114921059,255,1,8876.7,8876.7,551
C1114922594,251,1,12433.17,12433.17,555
C1114939787,40,0,0.0,0.0,766
C1114943045,307,1,32853.3,32853.3,499
C1114953702,370,1,6542.01,6542.01,436
C1114969777,475,4,126617.04039611598,31654.260099028994,331
C1114974066,305,1,99184.81,99184.81,501
C1114988509,38,0,0.0,0.0,768
C1114993823,14,0,0.0,0.0,792
C1115009035,188,3,27367.0844447422,9122.361481580732,618
C1115012941,135,1,3155.59,3155.59,671
C1115048048,308,5,5875016.920663396,1175003.384132679,498
C1115054887,206,1,69744.17,69744.17,600
C1115074683,160,1,59166.47,59166.47,646
C1115079834,325,1,204527.17,204527.17,481
C1115094341,43,0,0.0,0.0,763
C1115116557,254,1,281785.23,281785.23,552
C111513039,156,1,141989.5,141989.5,650
C11151641,206,1,6162.32,6162.32,600
C1115183781,181,1,186495.14,186495.14,625
C111521164,234,1,36883.39,36883.39,572
C1115213921,160,1,65308.27,65308.27,646
C1115235858,240,1,16046.31,16046.31,566
C1115246194,96,1,138370.02,138370.02,710
C1115249017,301,1,430859.9,430859.9,505
C111525340,379,1,2051.11,2051.11,427
C111525786,139,1,154792.03,154792.03,667
C111535855,332,1,13138.69,13138.69,474
C1115362855,212,1,794911.67,794911.67,594
C1115401246,495,1,56256.89,56256.89,311
C1115446785,688,1,271612.87,271612.87,118
C1115450076,349,1,453440.73,453440.73,457
C1115456088,249,1,156611.96,156611.96,557
C1115517897,139,1,370617.94,370617.94,667
C1115546772,393,1,1065416.56,1065416.56,413
C1115551502,228,1,80138.84,80138.84,578
C1115563995,189,1,3854.66,3854.66,617
C1115587069,181,1,14120.22,14120.22,625
C1115610185,257,1,1555.2,1555.2,549
C1115633733,450,5,1597518.819675526,319503.76393510523,356
C1115641259,227,1,39183.11,39183.11,579
C111566519,140,1,7008.15,7008.15,666
C111569077,229,4,21357.32271373869,5339.330678434672,577
C1115705369,212,1,852.06,852.06,594
C1115737202,297,1,23443.83,23443.83,509
C1115752516,322,3,28403.51507617392,9467.83835872464,484
C1115764486,283,1,3301.54,3301.54,523
C1115776412,180,1,20685.97,20685.97,626
C1115780850,383,1,216698.59,216698.59,423
C1115798506,404,1,9593.86,9593.86,402
C1115804808,209,1,100318.29,100318.29,597
C1115808001,259,1,93645.25,93645.25,547
C1115815887,156,1,230579.95,230579.95,650
C1115830290,404,1,106722.31,106722.31,402
C1115830563,22,0,0.0,0.0,784
C1115851327,155,1,22117.83,22117.83,651
C1115856541,300,1,543124.58,543124.58,506
C1115873431,323,1,329993.41,329993.41,483
C1115891339,131,1,169428.38,169428.38,675
C1115894947,590,1,75427.85,75427.85,216
C1115903043,41,0,0.0,0.0,765
C1115903620,395,1,46659.95,46659.95,411
C1115937242,278,3,797809.9045910026,265936.63486366754,528
C1115952540,260,1,4191.98,4191.98,546
C1115953643,213,1,1863.53,1863.53,593
C1115954881,281,3,4923.753718274983,1641.2512394249943,525
C1115965969,288,1,9692.04,9692.04,518
C1115995408,135,1,21964.6,21964.6,671
C1116003083,355,1,74799.32,74799.32,451
C1116014385,185,1,225004.79,225004.79,621
C1116015752,249,1,59334.35,59334.35,557
C1116037394,184,1,29809.1,29809.1,622
C1116044865,306,5,52716.147290046996,10543.229458009399,500
C1116050761,44,0,0.0,0.0,762
C1116096352,213,1,30499.13,30499.13,593
C1116120288,227,1,40729.04,40729.04,579
C1116126601,40,0,0.0,0.0,766
C1116130399,300,1,29160.99,29160.99,506
C1116139340,20,0,0.0,0.0,786
C1116139931,256,1,21721.18,21721.18,550
C1116158053,188,1,10504.44,10504.44,618
C1116158649,178,1,14038.05,14038.05,628
C1116167573,329,1,336756.36,336756.36,477
C1116191282,212,4,334094.54970817524,83523.63742704381,594
C1116191936,284,1,287544.47,287544.47,522
C1116215348,275,1,178105.07,178105.07,531
C1116222648,334,1,31377.99,31377.99,472
C111625921,15,0,0.0,0.0,791
C1116289623,321,1,80243.3,80243.3,485
C1116333594,133,1,271214.87,271214.87,673
C1116333749,379,1,5997.3,5997.3,427
C1116340201,370,1,213809.95,213809.95,436
C1116346372,42,0,0.0,0.0,764
C1116352741,157,1,271987.87,271987.87,649
C1116380530,327,1,7592.48,7592.48,479
C1116415071,299,1,220543.21,220543.21,507
C1116424275,18,0,0.0,0.0,788
C1116466441,394,1,326299.79,326299.79,412
C1116473650,321,1,11247.3,11247.3,485
C1116482288,347,1,393603.81,393603.81,459
C1116496219,184,1,6273.13,6273.13,622
C1116507649,279,1,109729.77,109729.77,527
C1116523824,204,1,90726.38,90726.38,602
C1116544846,333,1,42247.86,42247.86,473
C1116583718,256,1,231220.99,231220.99,550
C1116584252,380,1,27965.44,27965.44,426
C1116596511,157,1,8060.19,8060.19,649
C1116648498,542,1,39540.85,39540.85,264
C1116685246,8,0,0.0,0.0,798
C1116690316,356,1,254673.07,254673.07,450
C1116695610,571,1,14802.34,14802.34,235
C1116751649,157,1,7157.84,7157.84,649
C1116754583,34,0,0.0,0.0,772
C1116767396,182,1,40463.89,40463.89,624
C11167839,11,0,0.0,0.0,795
C1116791480,395,1,419758.83,419758.83,411
C1116791633,256,1,27170.52,27170.52,550
C1116805993,395,1,158618.9,158618.9,411
C1116830364,203,1,7273.72,7273.72,603
C1116846010,12,0,0.0,0.0,794
C1116852079,262,4,1046863.2529829895,261715.81324574738,544
C1116955604,329,1,20062.13,20062.13,477
C1116963400,163,1,411612.19,411612.19,643
C1116999633,395,1,1164466.67,1164466.67,411
C1117003748,19,0,0.0,0.0,787
C111700560,228,1,156484.24,156484.24,578
C1117010612,9,0,0.0,0.0,797
C1117024456,403,1,9151.33,9151.33,403
C1117043340,19,0,0.0,0.0,787
C1117076172,329,1,82214.73,82214.73,477
C1117081081,159,1,10927.55,10927.55,647
C1117089903,230,1,17094.41,17094.41,576
C1117094224,297,1,23420.53,23420.53,509
C1117114274,451,5,1342604.4840637478,268520.89681274956,355
C1117118982,230,1,31682.02,31682.02,576
C1117122966,46,0,0.0,0.0,760
C1117150162,256,1,266257.4,266257.4,550
C1117155706,259,1,12289.85,12289.85,547
C1117170461,499,5,60446.67573071775,12089.335146143549,307
C111719033,372,1,75235.28,75235.28,434
C1117209276,403,1,5937.16,5937.16,403
C1117229124,328,1,212635.2,212635.2,478
C111723938,251,1,189989.0,189989.0,555
C1117262542,44,0,0.0,0.0,762
C1117347903,35,0,0.0,0.0,771
C1117348586,18,0,0.0,0.0,788
C111736434,212,1,67905.29,67905.29,594
C1117366443,252,1,136501.73,136501.73,554
C111738335,16,0,0.0,0.0,790
C1117387009,379,1,130610.24,130610.24,427
C1117388420,166,1,7891.59,7891.59,640
C1117398007,187,1,268300.52,268300.52,619
C1117424641,350,1,119289.13,119289.13,456
C1117425886,332,1,4418.48,4418.48,474
C111742684,321,1,321298.57,321298.57,485
C1117475214,253,1,5289.93,5289.93,553
C1117536284,214,1,207237.11,207237.11,592
C1117560454,141,1,15654.96,15654.96,665
C1117605730,325,1,100555.88,100555.88,481
C1117619120,586,5,324460.659032536,64892.1318065072,220
C1117638792,180,3,104609.57144871834,34869.85714957278,626
C1117647155,355,1,145369.04,145369.04,451
C1117654057,686,1,329208.73,329208.73,120
C111765873,35,0,0.0,0.0,771
C1117682704,284,1,455985.75,455985.75,522
C1117715308,35,0,0.0,0.0,771
C1117741135,475,4,51889.829283627885,12972.457320906971,331
C1117747532,323,1,13107.4,13107.4,483
C1117757083,162,1,436458.78,436458.78,644
C1117766141,331,1,1108156.91,1108156.91,475
C1117793748,260,1,13796.74,13796.74,546
C1117822718,258,1,175756.74,175756.74,548
C1117884688,19,0,0.0,0.0,787
C1117973784,544,1,33689.25,33689.25,262
C1117975990,48,0,0.0,0.0,758
C1118012505,15,0,0.0,0.0,791
C111802259,139,1,210917.27,210917.27,667
C1118027441,258,1,227.77,227.77,548
C1118036603,373,1,34525.57,34525.57,433
C1118045065,182,1,336369.59,336369.59,624
C1118070260,201,1,125193.33,125193.33,605
C1118073101,330,1,109899.65,109899.65,476
C1118093848,323,1,50039.74,50039.74,483
C1118137375,692,1,42764.69,42764.69,114
C1118161062,155,1,30506.11,30506.11,651
C1118187029,156,1,63179.5,63179.5,650
C11181933,322,1,47478.88,47478.88,484
C1118196083,329,1,190876.9,190876.9,477
C1118236710,308,1,275490.42,275490.42,498
C11182650,163,1,491861.67,491861.67,643
C1118281174,260,1,40178.55,40178.55,546
C1118285413,305,1,235802.0,235802.0,501
C1118307708,466,5,1121474.8902987645,224294.9780597529,340
C1118323716,231,1,10449.09,10449.09,575
C1118326777,210,1,12525.99,12525.99,596
C1118333386,229,1,153547.34,153547.34,577
C1118334920,300,1,17965.17,17965.17,506
C1118365712,397,1,109195.05,109195.05,409
C1118375064,347,1,562382.65,562382.65,459
C1118392209,257,1,189301.7,189301.7,549
C1118399118,570,1,15776.08,15776.08,236
C1118470723,258,1,200513.11,200513.11,548
C1118485035,380,1,62298.94,62298.94,426
C1118511860,229,1,21511.7,21511.7,577
C1118526417,253,1,83232.96,83232.96,553
C1118532056,355,1,101186.88,101186.88,451
C1118555873,179,1,509082.99,509082.99,627
C1118573448,324,1,120382.13,120382.13,482
C1118579946,448,3,404552.8929883165,134850.96432943884,358
C1118583090,259,1,96577.28,96577.28,547
C1118588326,397,1,919531.35,919531.35,409
C1118619379,402,1,232294.76,232294.76,404
C1118624481,12,0,0.0,0.0,794
C1118643735,705,1,16625.73,16625.73,101
C1118649506,252,1,33831.81,33831.81,554
C1118670920,206,1,187384.15,187384.15,600
C1118689984,297,5,39250.316090358036,7850.0632180716075,509
C1118691153,35,0,0.0,0.0,771
C1118703599,372,1,137734.31,137734.31,434
C1118716613,211,1,54845.32,54845.32,595
C1118734818,298,1,4975.31,4975.31,508
C1118736391,371,1,269155.32,269155.32,435
C1118736670,44,0,0.0,0.0,762
C1118737105,398,1,74702.49,74702.49,408
C1118759824,232,1,617009.06,617009.06,574
C1118771132,212,1,21762.67,21762.67,594
C1118771293,129,1,931581.21,931581.21,677
C1118783233,397,1,771625.64,771625.64,409
C111881235,250,1,34451.91,34451.91,556
C1118830864,401,1,73860.51,73860.51,405
C1118853844,232,1,49545.35,49545.35,574
C1118861978,136,1,193380.74,193380.74,670
C1118915335,212,1,468.33,468.33,594
C1118925804,187,1,354347.26,354347.26,619
C1118930332,214,1,360484.68,360484.68,592
C1118964455,255,4,1415180.0508877984,353795.0127219496,551
C1118969936,153,1,63457.5,63457.5,653
C1118974437,307,1,92603.6,92603.6,499
C1118975004,225,3,270587.30448849045,90195.76816283015,581
C1118976,279,1,102521.7,102521.7,527
C1118980890,688,1,3593.54,3593.54,118
C1118986780,213,1,234048.24,234048.24,593
C1119040919,202,1,4447.64,4447.64,604
C111906737,353,1,244884.13,244884.13,453
C1119085931,8,0,0.0,0.0,798
C1119101599,380,1,257397.7,257397.7,426
C1119105317,382,1,47028.94,47028.94,424
C111912349,155,1,22993.83,22993.83,651
C1119129883,189,1,37865.72,37865.72,617
C1119150008,253,1,11733.76,11733.76,553
C1119154370,280,1,91428.96,91428.96,526
C1119161191,380,4,9022.81391287408,2255.70347821852,426
C1119181162,17,0,0.0,0.0,789
C1119211306,43,0,0.0,0.0,763
C1119227966,41,0,0.0,0.0,765
C1119301540,305,1,168815.63,168815.63,501
C1119314915,309,1,1032909.04,1032909.04,497
C111933169,201,1,4755.84,4755.84,605
C1119355065,403,1,126210.36,126210.36,403
C1119413157,352,1,513882.46,513882.46,454
C1119417373,261,1,389942.94,389942.94,545
C1119418824,212,1,89604.29,89604.29,594
C1119422209,136,1,166243.99,166243.99,670
C1119448553,375,1,134423.79,134423.79,431
C111948360,251,1,228009.13,228009.13,555
C1119487635,211,1,84127.03,84127.03,595
C1119529613,134,1,19568.69,19568.69,672
C1119555676,328,1,237045.2,237045.2,478
C1119569818,250,1,68467.45,68467.45,556
C1119575261,322,1,121416.55,121416.55,484
C1119581979,257,1,233199.72,233199.72,549
C1119582186,36,0,0.0,0.0,770
C1119613770,87,2,142635.59167434636,71317.79583717318,719
C111964860,226,1,4390.17,4390.17,580
C1119653555,255,1,20325.13,20325.13,551
C11196731,308,1,148721.43,148721.43,498
C111970924,353,1,16974.87,16974.87,453
C1119720476,323,1,40667.34,40667.34,483
C1119726764,204,1,5795.85,5795.85,602
C1119728075,162,1,15193.17,15193.17,644
C1119741885,350,1,49890.38,49890.38,456
C1119757068,40,0,0.0,0.0,766
C1119784720,527,1,156245.8,156245.8,279
C1119789900,186,1,2230120.68,2230120.68,620
C1119813029,297,1,67828.34,67828.34,509
C1119816952,253,1,32712.26,32712.26,553
C1119870264,398,1,26936.73,26936.73,408
C1119889446,13,0,0.0,0.0,793
C1119897012,36,0,0.0,0.0,770
C111989992,231,1,566985.36,566985.36,575
C1119908132,304,1,13690.64,13690.64,502
C1119959147,276,1,25576.79,25576.79,530
C111996116,326,1,24204.8,24204.8,480
C1119961890,323,1,90766.49,90766.49,483
C111996432,565,1,32162.73,32162.73,241
C1119972929,34,0,0.0,0.0,772
C1119976939,229,3,156056.74047057063,52018.91349019021,577
C1119977598,257,1,240477.26,240477.26,549
C1120025826,327,1,43966.47,43966.47,479
C1120040259,332,4,84489.94495356403,21122.486238391008,474
C1120042857,371,1,656004.74,656004.74,435
C1120118747,180,1,2471872.3,2471872.3,626
C112012559,162,1,3262814.1,3262814.1,644
C1120133083,405,1,9579.56,9579.56,401
C1120134387,226,1,5933.53,5933.53,580
C1120146014,17,0,0.0,0.0,789
C1120178080,17,0,0.0,0.0,789
C1120215266,258,1,16533.55,16533.55,548
C112021621,256,1,34692.92,34692.92,550
C1120227012,256,3,598827.411990131,199609.13733004368,550
C1120250532,256,4,348064.92913509265,87016.23228377316,550
C1120267569,374,1,16153.25,16153.25,432
C1120279823,163,1,104073.49,104073.49,643
C1120290038,585,1,225759.58,225759.58,221
C1120316250,277,1,39828.29,39828.29,529
C1120339161,19,0,0.0,0.0,787
C1120378104,134,1,116998.21,116998.21,672
C1120408335,473,4,902108.4901818123,225527.12254545308,333
